id,title,year,month,day,hour,minute,url,link
4190,英国各界：中国是推动全球经济治理改革负责任大国--国际--人民网,2016,8,28,10,25,http://world.people.com.cn/n1/2016/0828/c1002-28670820.html,8
4191,俄莫斯科市杜马共产党主席：中国立场有利于促进G20峰会发挥最大效用--国际--人民网,2016,8,28,8,56,http://world.people.com.cn/n1/2016/0828/c1002-28670663.html,1
4192,易纲：普惠金融具有包容性 有助于实现社会公平--国际--人民网,2016,9,1,17,36,http://world.people.com.cn/n1/2016/0901/c1002-28684569.html,6
4193,愿杭州成为世界阅读中国的眼睛--国际--人民网,2016,9,1,13,24,http://world.people.com.cn/n1/2016/0901/c1002-28683773.html,8
4194,朱光耀呼吁：国际社会对去产能少些指责和空谈--国际--人民网,2016,9,2,12,34,http://world.people.com.cn/n1/2016/0902/c1002-28687027.html,2
4195,朱光耀：税收支持经济增长 G20首提国际税收新理念--国际--人民网,2016,9,2,12,22,http://world.people.com.cn/n1/2016/0902/c1002-28687017.html,7
4196,美媒：全球经济增长仍主要依靠中国--国际--人民网,2016,9,2,9,54,http://world.people.com.cn/n1/2016/0902/c1002-28686547.html,3
4197,结构性改革，解决世界难题的良方（聚焦G20杭州峰会·成果展望）--国际--人民网,2016,8,15,5,10,http://world.people.com.cn/n1/2016/0815/c1002-28635094.html,6
4198,赵新力为创新发展提14点建议--国际--人民网,2016,7,30,17,17,http://world.people.com.cn/n1/2016/0730/c1002-28597573.html,8
4199,托马斯·弗斯谈德主办2017年G20峰会：继承中方议程--国际--人民网,2016,7,30,13,11,http://world.people.com.cn/n1/2016/0730/c1002-28597225.html,6
4200,二十国集团杭州峰会多项成果准备就绪--国际--人民网,2016,8,3,13,54,http://world.people.com.cn/n1/2016/0803/c1002-28608124.html,5
4201,讨论和解决全球问题的盛会（国际论坛）--国际--人民网,2016,8,17,4,51,http://world.people.com.cn/n1/2016/0817/c1002-28641348.html,6
4202,2016年二十国集团智库会议发布主席声明--国际--人民网,2016,7,30,16,17,http://world.people.com.cn/n1/2016/0730/c1002-28597559.html,8
4203,北美中文作家协会在纽约成立--国际--人民网,2016,10,17,13,5,http://world.people.com.cn/n1/2016/1017/c1002-28784891.html,2
4204,中国代表：国际社会应通力合作应对当前国际安全挑战--国际--人民网,2016,10,11,13,43,http://world.people.com.cn/n1/2016/1011/c1002-28769333.html,1
4205,民调：四分之一俄罗斯民众准备成为国家杜马选举的“自主观察员”--国际--人民网,2016,9,14,8,49,http://world.people.com.cn/n1/2016/0914/c1002-28714985.html,6
4206,俄媒：滨海边疆区一辆载有紧急情况部救援人员的卡马斯掉入水中--国际--人民网,2016,9,2,13,54,http://world.people.com.cn/n1/2016/0902/c1002-28687125.html,4
4207,俄滨海边疆区河流水位上升 或致乌苏里江水位上涨1.5米--国际--人民网,2016,8,16,14,32,http://world.people.com.cn/n1/2016/0816/c1002-28640587.html,3
4208,俄罗斯2016年地质勘探投资将减少4-5%--国际--人民网,2016,8,10,15,14,http://world.people.com.cn/n1/2016/0810/c1002-28626667.html,0
4209,俄媒：中国大型邮轮将定期开往俄罗斯符拉迪沃斯托克--国际--人民网,2016,8,8,11,9,http://world.people.com.cn/n1/2016/0808/c1002-28619487.html,2
4210,俄滨海边疆区留学费用每月约合300美元--国际--人民网,2016,7,29,14,42,http://world.people.com.cn/n1/2016/0729/c1002-28595891.html,1
4211,2016年中俄主流媒体联合采访活动圆满结束（中俄边境口岸城市巡礼）--国际--人民网,2016,7,7,3,36,http://world.people.com.cn/n1/2016/0707/c1002-28531101.html,0
4212,“一带一路”视野下中国与东盟合作新契机研讨会在京举办--国际--人民网,2016,10,12,14,52,http://world.people.com.cn/n1/2016/1012/c1002-28773143.html,7
4213,"国际关系理论前沿与热点研究"学术研讨会在华侨大学举行--国际--人民网,2016,10,10,16,6,http://world.people.com.cn/n1/2016/1010/c1029-28766501.html,0
4214,全球视野下的中东地区治理国际研讨会举行--国际--人民网,2016,9,26,17,10,http://world.people.com.cn/n1/2016/0926/c1029-28741687.html,7
4215,中津大型合作项目备受关注--国际--人民网,2016,10,9,11,20,http://world.people.com.cn/n1/2016/1009/c404823-28762774.html,3
4216,东共体推迟与欧盟签署《经济伙伴协定》--国际--人民网,2016,9,9,15,27,http://world.people.com.cn/n1/2016/0909/c1002-28704993.html,0
4217,俄土伊三国就合作解决叙利亚危机达成共识--国际--人民网,2016,12,21,13,37,http://world.people.com.cn/n1/2016/1221/c1002-28966712.html,7
4218,联合国《2016年世界社会状况报告》：中国为全球减贫贡献有益经验--国际--人民网,2016,12,2,8,52,http://world.people.com.cn/n1/2016/1202/c1002-28919872.html,7
4219,同心打造人类命运共同体（权威论坛）--国际--人民网,2016,11,11,4,16,http://world.people.com.cn/n1/2016/1111/c1002-28852025.html,8
4220,古特雷斯：塞浦路斯协议将为国际社会带来希望--国际--人民网,2017,1,13,10,38,http://world.people.com.cn/n1/2017/0113/c1002-29021583.html,8
4221,联大主席：让2030可持续发展议程成为可持续和平的有效途径--国际--人民网,2017,1,25,13,39,http://world.people.com.cn/n1/2017/0125/c1002-29048939.html,7
4222,联合国可持续交通全球会议在土库曼斯坦举行--国际--人民网,2016,11,27,9,8,http://world.people.com.cn/n1/2016/1127/c1002-28898315.html,3
4223,报告称今年全球超７０００万青年面临失业--国际--人民网,2016,8,25,11,5,http://world.people.com.cn/n1/2016/0825/c1002-28665450.html,5
4224,库尔德工人党5名支持者闯入联合国总部--国际--人民网,2016,8,12,12,52,http://world.people.com.cn/n1/2016/0812/c1002-28632252.html,1
4225,王毅对瑞士进行正式访问--国际--人民网,2016,12,13,4,7,http://world.people.com.cn/n1/2016/1213/c1002-28943913.html,1
4226,习近平抵达基多开始对厄瓜多尔共和国进行国事访问--国际--人民网,2016,11,18,11,10,http://world.people.com.cn/n1/2016/1118/c1002-28879349.html,0
4227,王广发：人才竞争的关键是教育--国际--人民网,2017,4,9,15,39,http://world.people.com.cn/n1/2017/0409/c1002-29197731.html,1
4228,美媒：中国赴美低龄留学生增多 名校申请开始变难--国际--人民网,2016,12,21,14,12,http://world.people.com.cn/n1/2016/1221/c1002-28966840.html,4
4229,中国留学生回国人数超出国留学总量的一半 创业热情高--国际--人民网,2016,12,13,8,30,http://world.people.com.cn/n1/2016/1213/c1002-28944570.html,7
4230,蒋锡培：民营企业应对全球化应把握并发挥好自身优势--国际--人民网,2017,4,9,12,53,http://world.people.com.cn/n1/2017/0409/c1002-29197700.html,8
4231,黄仁伟：“一带一路”是纠正全球化中失衡的一个重大举措--国际--人民网,2017,4,9,12,39,http://world.people.com.cn/n1/2017/0409/c1002-29197698.html,5
4232,滕建群：全球化出现政治、经济和信息三方面变化趋势--国际--人民网,2017,4,9,12,26,http://world.people.com.cn/n1/2017/0409/c1002-29197696.html,8
4233,陈启宗: 中国自古以来就扮演着全球化重要角色--国际--人民网,2017,4,9,12,1,http://world.people.com.cn/n1/2017/0409/c1002-29197693.html,8
4234,第三届中国与全球化圆桌论坛在京召开（组图）--国际--人民网,2017,4,9,11,25,http://world.people.com.cn/n1/2017/0409/c1002-29197638.html,6
4235,专家：西方的“全球化倒退”给中国制造困难，也产生给了机会--国际--人民网,2017,1,16,9,43,http://world.people.com.cn/n1/2017/0116/c1002-29026012.html,7
4236,中国共产党与世界对话会：各国领导反对保护主义，支持改进全球化--国际--人民网,2016,11,14,14,14,http://world.people.com.cn/n1/2016/1114/c404813-28859214.html,5
4237,刘结一呼吁推动发展筹资国际合作--国际--人民网,2017,4,19,19,36,http://world.people.com.cn/n1/2017/0419/c1002-29222648.html,8
4238,赤几《国家报》“一带一路”专刊出版--国际--人民网,2017,4,16,5,13,http://world.people.com.cn/n1/2017/0416/c1002-29213389.html,7
4239,时殷弘：稳增长、调结构和深化改革应成为重心--国际--人民网,2017,4,10,10,15,http://world.people.com.cn/n1/2017/0410/c1002-29199814.html,6
4240,南非与尼日利亚共建预警机制 加强监管排外暴力行为--国际--人民网,2017,3,14,16,27,http://world.people.com.cn/n1/2017/0314/c1002-29145100.html,8
4241,“构建人类命运共同体”契合非洲发展需要--国际--人民网,2017,2,22,4,53,http://world.people.com.cn/n1/2017/0222/c1002-29098072.html,7
4242,人类命运共同体理念成为广泛共识（钟声）--国际--人民网,2017,2,14,8,56,http://world.people.com.cn/n1/2017/0214/c1002-29079346.html,6
4243,文明古国 其命维新--国际--人民网,2017,4,25,15,51,http://world.people.com.cn/n1/2017/0425/c1002-29235406.html,2
4244,世界经济论坛：中国旅游业竞争力升至全球第15位--国际--人民网,2017,4,6,22,6,http://world.people.com.cn/n1/2017/0406/c1002-29193699.html,8
4245,香港、上海、北京入选全球城市竞争力年度排名前十--国际--人民网,2016,12,28,16,50,http://world.people.com.cn/n1/2016/1228/c1002-28984112.html,4
4246,北京产业创新加速 工业大数据创新中心成立--国际--人民网,2016,9,12,9,18,http://world.people.com.cn/n1/2016/0912/c57506-28708996.html,1
4247,推进企业创新成为G20各国实现创新驱动发展的重要途径--国际--人民网,2016,8,25,11,14,http://world.people.com.cn/n1/2016/0825/c1002-28665482.html,4
4248,陈晟：将中国优势产业引入“一带一路”沿线国家--国际--人民网,2017,2,24,15,52,http://world.people.com.cn/n1/2017/0224/c1002-29106238.html,4
4249,德国政府内阁批准教育与研究国际化战略--国际--人民网,2017,2,15,9,44,http://world.people.com.cn/n1/2017/0215/c1002-29082620.html,8
4250,日本区域金融政策的“二元结构”使其再陷困境--国际--人民网,2016,12,22,14,24,http://world.people.com.cn/n1/2016/1222/c1002-28969763.html,2
4251,CCG最新英文研究图书发布：对海外了解中国具有重要价值--国际--人民网,2016,7,14,15,49,http://world.people.com.cn/n1/2016/0714/c1002-28554959.html,0
4252,中方强调推进朝鲜半岛核问题和平解决--国际--人民网,2017,12,24,5,10,http://world.people.com.cn/n1/2017/1224/c1002-29725261.html,7
4253,中国代表说中方将积极推进国际反恐合作--国际--人民网,2017,5,12,13,59,http://world.people.com.cn/n1/2017/0512/c1002-29271756.html,6
4254,吴海涛：恐怖主义是人类公敌，国际社会应加强合作有效应对--国际--人民网,2017,5,12,13,41,http://world.people.com.cn/n1/2017/0512/c1002-29271679.html,8
4255,新闻分析：中国“双创”理念写入联合国决议意义何在--国际--人民网,2017,5,3,15,10,http://world.people.com.cn/n1/2017/0503/c1002-29251771.html,8
4256,朝鲜半岛需要负责任行动（钟声）--国际--人民网,2017,4,30,5,2,http://world.people.com.cn/n1/2017/0430/c1002-29245272.html,7
4257,王毅将出席朝鲜半岛核问题安理会部长级公开会--国际--人民网,2017,4,27,19,22,http://world.people.com.cn/n1/2017/0427/c1002-29241476.html,8
4258,黄平：“一带一路”建设要坚持路线图研究在先--国际--人民网,2017,2,24,15,12,http://world.people.com.cn/n1/2017/0224/c1002-29106165.html,3
4259,霍建国：人民币贬值等多重因素驱使中国企业加快走出去--国际--人民网,2016,12,2,15,20,http://world.people.com.cn/n1/2016/1202/c1002-28921144.html,3
4260,安永报告：航空制造业或成中国高端制造走出去“新名片”--国际--人民网,2016,10,12,14,52,http://world.people.com.cn/n1/2016/1012/c1029-28773149.html,2
4261,全球可持续发展报告：加强科学与政策对接--国际--人民网,2017,1,9,9,21,http://world.people.com.cn/n1/2017/0109/c190967-29008303.html,8
4262,中国驻马使馆：中马友好互利合作绝不容污蔑诋毁--国际--人民网,2017,1,10,23,54,http://world.people.com.cn/n1/2017/0110/c1002-29013453.html,2
4263,“2016中泰文化旅游友好行”新闻发布会在曼谷举行--国际--人民网,2016,7,25,17,36,http://world.people.com.cn/n1/2016/0725/c1002-28583515.html,0
4264,美国大都会博物馆将举办“秦汉文明”大型展览--国际--人民网,2016,11,16,10,36,http://world.people.com.cn/n1/2016/1116/c1002-28872546.html,3
4265,《共同见证：1937南京大屠杀》展览在法国揭幕--国际--人民网,2016,10,23,3,36,http://world.people.com.cn/n1/2016/1023/c1002-28799949.html,0
4266,国家“一带一路”官方网站正式上线运行--国际--人民网,2017,3,21,15,27,http://world.people.com.cn/n1/2017/0321/c1002-29159445.html,4
4267,环印联盟领导人会议强调打击恐怖主义--国际--人民网,2017,3,8,15,44,http://world.people.com.cn/n1/2017/0308/c1002-29132266.html,6
4268,《族群和谐机制》：新加坡经验为族群问题之解--国际--人民网,2017,2,25,15,21,http://world.people.com.cn/n1/2017/0225/c107182-29107490.html,1
4269,南非中国经贸协会首度发布“中资企业发展报告”--国际--人民网,2016,12,8,23,35,http://world.people.com.cn/n1/2016/1208/c1002-28936042.html,5
4270,岳云霞：中拉经贸合作转向贸易-投资双轮驱动--国际--人民网,2016,11,5,13,13,http://world.people.com.cn/n1/2016/1105/c408187-28837351.html,7
4271,第三届中国企业全球化论坛于海南三亚举行--国际--人民网,2016,12,3,9,23,http://world.people.com.cn/n1/2016/1203/c1002-28922269.html,8
4272,观察：中国参与担当贡献使全球治理焕发新的生命力--国际--人民网,2016,11,2,15,49,http://world.people.com.cn/n1/2016/1102/c1002-28829414.html,8
4273,第三届中国企业全球化论坛即将举办--国际--人民网,2016,11,14,17,22,http://world.people.com.cn/n1/2016/1114/c1002-28859828.html,7
4274,第八届全球化时代犯罪与刑法国际论坛在京召开 --国际--人民网,2016,10,31,8,45,http://world.people.com.cn/n1/2016/1031/c1002-28820557.html,1
4275,2016全球化企业发展中国论坛在宁波举行--国际--人民网,2016,9,29,8,2,http://world.people.com.cn/n1/2016/0929/c1002-28748443.html,7
4276,刘东：当前全球经济金融治理与全球化密切相关--国际--人民网,2016,11,26,11,25,http://world.people.com.cn/n1/2016/1126/c1002-28897782.html,6
4277,马来西亚总理说马方没有与朝鲜断交计划--国际--人民网,2017,3,8,14,54,http://world.people.com.cn/n1/2017/0308/c1002-29132132.html,7
4278,和德创新与Africa@work合作签约仪式在京举行--国际--人民网,2016,10,13,17,15,http://world.people.com.cn/n1/2016/1013/c406854-28776884.html,5
4279,马来西亚总理呼吁朝鲜立即“释放”在朝马公民--国际--人民网,2017,3,7,15,49,http://world.people.com.cn/n1/2017/0307/c1002-29129697.html,6
4280,马来西亚宣布驱逐朝鲜驻马大使--国际--人民网,2017,3,5,1,26,http://world.people.com.cn/n1/2017/0305/c1002-29123561.html,6
4281,朝鲜代表团要求马方尽快归还朝鲜男子遗体--国际--人民网,2017,3,2,21,29,http://world.people.com.cn/n1/2017/0302/c1002-29119798.html,5
4282,马来西亚将对吉隆坡国际机场进行危险物质检测--国际--人民网,2017,2,26,9,35,http://world.people.com.cn/n1/2017/0226/c1002-29108071.html,4
4283,马来西亚求助国际刑警组织协查朝鲜男子死亡案--国际--人民网,2017,2,23,21,14,http://world.people.com.cn/n1/2017/0223/c1002-29103875.html,4
4284,奥巴马离任前驱逐俄罗斯外交官 特朗普低调回应--国际--人民网,2016,12,30,10,38,http://world.people.com.cn/n1/2016/1230/c1002-28989688.html,7
4285,印尼警方：今年料有600名印尼公民前往叙利亚加入极端组织--国际--人民网,2016,12,30,10,36,http://world.people.com.cn/n1/2016/1230/c1002-28989683.html,8
4286,芬兰经济预测：两年连续增长1%--国际--人民网,2016,5,26,15,43,http://world.people.com.cn/n1/2016/0526/c1002-28382394.html,0
4287,马来西亚警方逮捕3名极端组织嫌疑人--国际--人民网,2016,8,31,16,44,http://world.people.com.cn/n1/2016/0831/c1002-28681120.html,4
4288,为世界经济开辟光明前景(钟声·瞩望·二十国集团杭州峰会(7))--国际--人民网,2016,8,5,4,55,http://world.people.com.cn/n1/2016/0805/c1002-28612383.html,8
